user_id,pr_id,total_scores
U775,P180,30.0
U775,P187,3.0
U775,P190,1.0
U775,P206,0.5
U775,P238,3.0
U775,P240,30.0
U775,P247,30.0
U775,P255,3.0
U775,P286,3.0
U775,P297,0.5
U775,P320,0.5
U775,P339,0.5
U775,P356,3.0
U775,P404,30.0
U775,P494,0.5
U775,P495,0.5
U775,P503,1.0
U775,P526,3.0
U775,P530,30.0
U775,P540,5.0
U775,P567,30.0
U775,P572,5.0
U775,P583,3.0
U775,P615,3.0
U775,P623,3.0
U775,P632,5.0
U775,P64,0.5
U775,P68,0.5
U775,P81,30.0
U775,P92,5.0
U778,P122,33.0
U778,P124,0.5
U778,P13,0.5
U778,P140,30.0
U778,P149,5.5
U778,P166,5.0
U778,P168,30.0
U778,P174,0.5
U778,P206,0.5
U778,P247,38.5
U778,P261,30.5
U778,P286,3.0
U778,P34,5.0
U778,P353,0.5
U778,P379,30.0
U778,P382,0.5
U778,P386,0.5
U778,P428,3.0
U778,P447,0.5
U778,P468,0.5
U778,P477,5.0
U778,P583,0.5
U778,P623,30.0
U778,P639,8.0
U778,P69,0.5
U779,P122,30.5
U779,P190,6.0
U779,P214,0.5
U779,P217,5.0
U779,P244,3.0
U779,P255,30.5
U779,P259,0.5
U779,P297,5.0
U779,P303,3.0
U779,P315,0.5
U779,P327,0.5
U779,P364,0.5
U779,P383,3.0
U779,P387,30.0
U779,P415,5.0
U779,P417,30.0
U779,P42,0.5
U779,P451,35.0
U779,P471,33.0
U779,P479,3.0
U779,P490,0.5
U779,P505,3.0
U779,P511,3.0
U779,P52,0.5
U779,P540,5.0
U779,P576,0.5
U78,P122,0.5
U78,P124,30.0
U78,P13,0.5
U78,P149,0.5
U78,P166,3.0
U78,P174,5.0
U78,P206,35.0
U78,P208,41.5
U78,P214,3.5
U78,P223,3.0
U78,P234,0.5
U78,P240,5.0
U78,P255,5.0
U78,P258,5.0
U78,P261,30.0
U78,P286,3.0
U78,P339,3.5
U78,P354,0.5
U78,P376,0.5
U78,P379,30.0
U78,P41,3.0
U78,P451,33.5
U78,P503,33.0
U78,P530,0.5
U78,P555,3.0
U78,P567,8.0
U78,P572,5.0
U78,P583,5.0
U78,P588,30.0
U78,P592,30.0
U78,P615,8.0
U78,P620,0.5
U78,P623,35.0
U78,P80,5.0
U78,P85,0.5
U78,P92,3.0
U78,P96,30.0
U780,P102,30.0
U780,P103,0.5
U780,P122,3.0
U780,P124,30.0
U780,P140,0.5
U780,P161,0.5
U780,P17,33.0
U780,P174,3.0
U780,P176,5.0
U780,P183,3.0
U780,P185,30.0
U780,P187,0.5
U780,P198,8.0
U780,P207,0.5
U780,P236,5.0
U780,P238,0.5
U780,P247,8.5
U780,P255,0.5
U780,P258,3.0
U780,P278,5.0
U780,P280,0.5
U780,P286,3.0
U780,P303,0.5
U780,P316,30.0
U780,P321,30.0
U780,P352,30.0
U780,P353,30.5
U780,P371,0.5
U780,P381,3.0
U780,P399,0.5
U780,P41,31.0
U780,P428,5.0
U780,P451,3.0
U780,P459,30.0
U780,P518,5.0
U780,P521,3.0
U780,P55,1.5
U780,P567,30.5
U780,P572,30.5
U780,P576,5.5
U780,P583,30.0
U780,P605,3.0
U780,P615,3.0
U780,P627,0.5
U780,P639,36.0
U780,P643,5.5
U780,P645,3.0
U780,P648,30.0
U780,P649,30.0
U780,P68,5.0
U780,P69,0.5
U780,P81,3.5
U780,P93,5.0
U780,P98,3.0
U781,P122,0.5
U781,P124,1.0
U781,P13,3.5
U781,P140,0.5
U781,P161,5.0
U781,P232,0.5
U781,P247,35.0
U781,P255,3.0
U781,P261,3.0
U781,P286,35.0
U781,P321,41.0
U781,P326,5.0
U781,P359,5.0
U781,P41,30.0
U781,P428,5.0
U781,P457,3.0
U781,P474,0.5
U781,P548,3.0
U781,P55,3.0
U781,P559,0.5
U781,P576,10.0
U781,P583,0.5
U781,P632,3.0
U781,P639,3.0
U781,P645,3.5
U781,P84,30.0
U781,P93,33.0
U781,P98,3.0
U782,P107,5.0
U782,P11,30.0
U782,P17,30.0
U782,P172,3.0
U782,P173,3.0
U782,P190,35.0
U782,P2,30.0
U782,P204,30.0
U782,P210,5.0
U782,P217,3.0
U782,P241,0.5
U782,P244,5.0
U782,P259,3.0
U782,P278,6.0
U782,P28,30.0
U782,P303,1.0
U782,P323,3.0
U782,P354,0.5
U782,P362,30.0
U782,P387,3.5
U782,P432,5.0
U782,P471,35.0
U782,P479,5.0
U782,P517,3.0
U782,P519,3.0
U782,P550,36.0
U782,P575,30.0
U782,P621,0.5
U782,P627,30.0
U782,P647,0.5
U782,P79,30.0
U783,P122,3.0
U783,P124,0.5
U783,P13,35.0
U783,P134,5.0
U783,P139,3.0
U783,P140,10.0
U783,P149,10.5
U783,P155,5.0
U783,P156,30.0
U783,P167,30.0
U783,P174,0.5
U783,P176,0.5
U783,P206,0.5
U783,P208,30.0
U783,P247,30.0
U783,P271,0.5
U783,P321,33.5
U783,P342,0.5
U783,P375,5.0
U783,P396,3.0
U783,P402,0.5
U783,P41,3.0
U783,P503,8.0
U783,P525,30.0
U783,P530,3.0
U783,P55,30.0
U783,P553,5.0
U783,P572,1.0
U783,P576,3.0
U783,P58,0.5
U783,P588,5.0
U783,P615,5.0
U783,P621,30.5
U783,P623,0.5
U783,P627,0.5
U783,P632,0.5
U783,P9,3.0
U785,P124,3.0
U785,P149,30.0
U785,P170,0.5
U785,P185,0.5
U785,P191,3.0
U785,P214,3.0
U785,P217,30.0
U785,P232,3.0
U785,P241,3.0
U785,P247,1.0
U785,P261,0.5
U785,P28,3.5
U785,P280,0.5
U785,P286,3.0
U785,P31,30.0
U785,P339,5.0
U785,P353,1.0
U785,P354,5.0
U785,P372,5.0
U785,P379,0.5
U785,P38,3.0
U785,P380,6.0
U785,P387,3.0
U785,P443,0.5
U785,P45,3.0
U785,P451,3.0
U785,P458,0.5
U785,P479,9.5
U785,P49,3.0
U785,P621,30.0
U785,P627,33.5
U785,P639,0.5
U785,P68,3.0
U785,P69,30.5
U785,P92,30.0
U786,P108,0.5
U786,P136,3.0
U786,P167,0.5
U786,P176,0.5
U786,P180,3.0
U786,P185,30.0
U786,P203,0.5
U786,P208,5.0
U786,P232,30.0
U786,P265,30.0
U786,P349,3.0
U786,P362,3.0
U786,P372,5.0
U786,P387,3.0
U786,P396,3.0
U786,P417,30.0
U786,P471,3.0
U786,P49,0.5
U786,P497,5.0
U786,P509,30.0
U786,P511,0.5
U786,P52,30.0
U786,P550,3.0
U786,P575,5.0
U786,P595,3.0
U786,P621,5.0
U786,P623,3.0
U786,P627,33.0
U786,P634,0.5
U786,P68,3.0
U786,P83,3.0
U786,P92,30.0
U786,P98,0.5
U787,P122,0.5
U787,P13,0.5
U787,P140,30.5
U787,P149,5.0
U787,P161,35.0
U787,P182,0.5
U787,P208,30.0
U787,P240,30.0
U787,P247,5.0
U787,P25,0.5
U787,P255,5.0
U787,P261,30.0
U787,P286,8.0
U787,P352,30.0
U787,P395,3.0
U787,P41,3.5
U787,P447,0.5
U787,P449,3.0
U787,P5,0.5
U787,P530,0.5
U787,P55,5.0
U787,P555,0.5
U787,P567,3.0
U787,P572,0.5
U787,P645,0.5
U788,P140,5.0
U788,P149,5.0
U788,P167,0.5
U788,P208,30.0
U788,P214,30.0
U788,P232,33.5
U788,P240,3.0
U788,P243,8.0
U788,P255,0.5
U788,P261,3.0
U788,P271,30.0
U788,P286,0.5
U788,P321,0.5
U788,P390,5.0
U788,P396,5.0
U788,P428,30.0
U788,P451,30.0
U788,P503,5.0
U788,P522,0.5
U788,P530,0.5
U788,P55,0.5
U788,P550,3.0
U788,P567,5.0
U788,P572,3.0
U788,P583,30.0
U788,P615,0.5
U788,P623,8.0
U788,P632,33.0
U788,P638,5.0
U788,P645,0.5
U789,P118,0.5
U789,P167,5.0
U789,P176,3.0
U789,P250,3.0
U789,P28,3.0
U789,P372,3.0
U789,P396,3.0
U789,P417,0.5
U789,P443,3.0
U789,P488,3.0
U789,P49,0.5
U789,P518,0.5
U789,P81,5.0
U789,P83,3.0
U79,P141,0.5
U79,P169,30.0
U79,P17,0.5
U79,P2,5.0
U79,P232,5.5
U79,P244,60.0
U79,P249,5.0
U79,P25,30.0
U79,P262,30.0
U79,P292,3.0
U79,P297,6.0
U79,P298,3.5
U79,P315,30.5
U79,P353,35.0
U79,P375,5.0
U79,P378,3.0
U79,P415,30.0
U79,P42,5.5
U79,P45,30.0
U79,P471,35.0
U79,P479,5.0
U79,P49,63.0
U79,P52,3.0
U79,P540,0.5
U79,P615,5.0
U79,P621,3.0
U79,P627,3.5
U79,P648,30.0
U79,P69,8.0
U79,P72,0.5
U79,P79,6.5
U79,P98,0.5
U790,P107,3.0
U790,P118,0.5
U790,P176,0.5
U790,P196,30.0
U790,P273,30.0
U790,P28,17.5
U790,P30,30.0
U790,P34,3.0
U790,P372,33.0
U790,P415,0.5
U790,P42,0.5
U790,P443,3.0
U790,P479,5.0
U790,P483,30.0
U790,P49,0.5
U790,P52,0.5
U790,P575,33.0
U790,P606,3.5
U790,P61,3.0
U790,P610,30.0
U790,P619,3.0
U790,P622,30.0
U790,P648,3.5
U791,P101,0.5
U791,P109,0.5
U791,P122,3.0
U791,P124,30.0
U791,P13,0.5
U791,P149,5.5
U791,P15,0.5
U791,P164,30.0
U791,P187,0.5
U791,P2,5.0
U791,P206,3.0
U791,P217,5.0
U791,P232,5.5
U791,P237,5.0
U791,P240,5.5
U791,P241,30.0
U791,P255,6.0
U791,P259,30.0
U791,P266,30.0
U791,P278,60.0
U791,P321,60.0
U791,P35,5.0
U791,P372,0.5
U791,P378,0.5
U791,P392,0.5
U791,P443,0.5
U791,P447,3.0
U791,P451,3.0
U791,P48,0.5
U791,P495,0.5
U791,P503,3.0
U791,P52,3.0
U791,P523,0.5
U791,P575,3.0
U791,P576,3.0
U791,P591,3.0
U791,P615,30.5
U791,P627,30.0
U791,P645,3.0
U791,P647,3.0
U791,P81,8.0
U791,P98,6.5
U792,P103,6.0
U792,P107,3.0
U792,P11,30.0
U792,P17,0.5
U792,P173,1.0
U792,P176,3.0
U792,P178,0.5
U792,P190,30.0
U792,P215,5.0
U792,P238,3.0
U792,P259,5.5
U792,P297,30.0
U792,P303,0.5
U792,P311,5.0
U792,P315,33.0
U792,P321,5.0
U792,P34,0.5
U792,P35,3.0
U792,P354,30.0
U792,P374,3.0
U792,P378,30.0
U792,P387,0.5
U792,P415,3.0
U792,P417,30.0
U792,P423,5.0
U792,P443,30.0
U792,P465,30.0
U792,P471,6.0
U792,P488,3.0
U792,P496,0.5
U792,P502,5.5
U792,P575,1.0
U792,P578,30.0
U792,P581,3.0
U792,P607,3.0
U792,P621,4.0
U792,P632,3.0
U792,P648,13.5
U792,P69,0.5
U792,P79,5.0
U792,P98,3.0
U794,P103,5.0
U794,P136,30.0
U794,P167,5.0
U794,P169,0.5
U794,P17,3.5
U794,P173,6.0
U794,P180,8.0
U794,P2,0.5
U794,P217,63.5
U794,P241,0.5
U794,P243,0.5
U794,P244,0.5
U794,P263,30.0
U794,P303,33.0
U794,P309,0.5
U794,P315,0.5
U794,P354,0.5
U794,P392,3.0
U794,P4,30.0
U794,P400,30.0
U794,P443,5.0
U794,P471,1.0
U794,P511,3.0
U794,P515,30.0
U794,P550,65.0
U794,P575,3.5
U794,P61,3.0
U794,P65,3.0
U794,P66,0.5
U794,P68,0.5
U794,P78,5.0
U794,P79,5.0
U794,P80,0.5
U794,P81,1.0
U795,P103,5.5
U795,P107,3.0
U795,P129,30.0
U795,P136,8.0
U795,P141,33.0
U795,P167,5.5
U795,P17,5.0
U795,P170,8.0
U795,P173,5.0
U795,P180,5.0
U795,P2,30.0
U795,P217,35.0
U795,P238,8.5
U795,P243,3.0
U795,P244,30.5
U795,P271,3.0
U795,P278,3.0
U795,P298,3.0
U795,P315,8.5
U795,P32,3.0
U795,P333,0.5
U795,P343,5.0
U795,P354,5.5
U795,P374,0.5
U795,P385,0.5
U795,P387,6.0
U795,P396,0.5
U795,P429,0.5
U795,P432,6.0
U795,P471,3.5
U795,P49,30.0
U795,P507,3.0
U795,P511,8.5
U795,P531,0.5
U795,P575,70.0
U795,P578,30.0
U795,P61,30.5
U795,P68,10.0
U795,P79,0.5
U796,P103,0.5
U796,P107,3.0
U796,P124,3.0
U796,P13,0.5
U796,P173,8.5
U796,P185,30.0
U796,P2,35.0
U796,P204,30.0
U796,P208,30.0
U796,P216,3.0
U796,P217,8.0
U796,P238,3.0
U796,P241,3.5
U796,P247,0.5
U796,P278,3.0
U796,P294,3.0
U796,P315,30.0
U796,P339,0.5
U796,P344,5.0
U796,P354,5.5
U796,P362,3.5
U796,P387,1.0
U796,P394,3.0
U796,P396,3.0
U796,P428,3.0
U796,P437,5.0
U796,P447,0.5
U796,P471,5.0
U796,P472,5.0
U796,P49,10.5
U796,P511,30.0
U796,P531,30.0
U796,P576,3.0
U796,P622,0.5
U796,P630,3.0
U796,P632,5.5
U796,P639,5.0
U796,P76,5.0
U796,P79,1.0
U796,P81,0.5
U797,P180,60.0
U797,P196,0.5
U797,P247,3.0
U797,P352,0.5
U797,P359,0.5
U797,P362,0.5
U797,P367,0.5
U797,P41,0.5
U797,P576,3.0
U797,P583,0.5
U797,P632,3.0
U797,P639,0.5
U797,P645,3.0
U797,P649,3.0
U798,P101,3.0
U798,P107,3.5
U798,P124,3.0
U798,P130,0.5
U798,P136,0.5
U798,P141,60.0
U798,P17,3.0
U798,P176,3.0
U798,P180,1.0
U798,P190,30.0
U798,P198,0.5
U798,P206,3.0
U798,P230,5.0
U798,P240,3.5
U798,P241,3.0
U798,P242,0.5
U798,P243,5.0
U798,P244,0.5
U798,P259,6.0
U798,P273,30.0
U798,P278,3.0
U798,P28,0.5
U798,P309,3.0
U798,P315,1.0
U798,P323,0.5
U798,P337,5.0
U798,P34,3.0
U798,P354,10.0
U798,P362,0.5
U798,P364,3.0
U798,P370,3.0
U798,P387,3.0
U798,P390,30.0
U798,P400,0.5
U798,P405,3.0
U798,P41,0.5
U798,P417,3.0
U798,P432,0.5
U798,P437,30.0
U798,P443,0.5
U798,P458,3.0
U798,P471,5.0
U798,P48,5.0
U798,P511,5.0
U798,P550,3.0
U798,P575,5.5
U798,P576,3.0
U798,P622,5.0
U798,P645,30.0
U798,P649,5.0
U798,P68,0.5
U798,P69,5.0
U798,P78,0.5
U798,P79,33.0
U798,P81,5.0
U799,P124,0.5
U799,P13,6.0
U799,P136,3.0
U799,P146,30.0
U799,P154,5.0
U799,P161,33.0
U799,P170,3.0
U799,P174,65.0
U799,P207,3.0
U799,P208,3.0
U799,P229,30.0
U799,P240,30.0
U799,P244,5.0
U799,P255,3.0
U799,P261,30.5
U799,P266,5.0
U799,P273,3.0
U799,P281,5.0
U799,P286,30.0
U799,P315,5.0
U799,P321,30.0
U799,P379,3.0
U799,P387,30.0
U799,P396,0.5
U799,P398,3.0
U799,P443,3.0
U799,P447,0.5
U799,P450,3.0
U799,P55,30.0
U799,P567,30.5
U799,P583,30.0
U799,P588,3.0
U799,P604,30.0
U799,P615,3.0
U799,P632,5.0
U799,P645,30.0
U799,P79,3.0
U799,P81,3.0
U799,P99,30.0
U8,P136,0.5
U8,P140,0.5
U8,P141,38.5
U8,P17,35.0
U8,P173,0.5
U8,P176,3.0
U8,P180,30.0
U8,P198,30.5
U8,P2,0.5
U8,P230,3.0
U8,P231,30.0
U8,P238,3.0
U8,P259,30.0
U8,P321,3.0
U8,P341,30.0
U8,P343,5.0
U8,P356,30.0
U8,P362,33.0
U8,P398,30.0
U8,P416,30.0
U8,P443,5.0
U8,P451,30.0
U8,P457,30.0
U8,P479,1.0
U8,P511,3.0
U8,P55,6.0
U8,P550,30.0
U8,P57,3.0
U8,P580,3.0
U8,P61,30.5
U80,P13,5.0
U80,P136,0.5
U80,P140,3.0
U80,P17,30.0
U80,P185,60.0
U80,P220,3.0
U80,P223,30.0
U80,P238,1.0
U80,P240,0.5
U80,P244,5.0
U80,P247,0.5
U80,P276,3.0
U80,P321,3.0
U80,P339,1.0
U80,P352,5.0
U80,P359,5.0
U80,P379,0.5
U80,P396,30.0
U80,P399,0.5
U80,P41,5.0
U80,P435,3.0
U80,P451,5.0
U80,P462,5.0
U80,P488,0.5
U80,P567,35.5
U80,P572,30.5
U80,P583,5.0
U80,P632,30.0
U80,P639,5.5
U80,P641,30.0
U80,P645,5.0
U80,P99,3.0
U802,P117,30.0
U802,P122,0.5
U802,P129,0.5
U802,P13,0.5
U802,P140,0.5
U802,P160,0.5
U802,P161,3.0
U802,P166,3.0
U802,P17,5.0
U802,P170,3.0
U802,P190,33.0
U802,P191,5.0
U802,P198,3.0
U802,P206,3.0
U802,P207,30.0
U802,P244,0.5
U802,P315,0.5
U802,P339,4.0
U802,P362,0.5
U802,P395,0.5
U802,P403,0.5
U802,P41,30.0
U802,P417,33.0
U802,P42,0.5
U802,P432,3.0
U802,P451,3.0
U802,P498,3.0
U802,P550,5.0
U802,P567,30.0
U802,P573,30.0
U802,P583,5.0
U802,P621,0.5
U802,P628,30.0
U802,P632,5.0
U802,P645,5.0
U802,P648,0.5
U802,P68,0.5
U802,P69,35.0
U803,P107,30.0
U803,P129,30.0
U803,P15,30.0
U803,P166,0.5
U803,P17,0.5
U803,P173,0.5
U803,P2,3.0
U803,P208,0.5
U803,P210,3.0
U803,P212,3.0
U803,P217,33.0
U803,P221,0.5
U803,P230,5.0
U803,P241,4.5
U803,P243,30.0
U803,P27,0.5
U803,P278,3.0
U803,P282,30.0
U803,P297,33.0
U803,P303,0.5
U803,P309,30.0
U803,P322,5.0
U803,P325,0.5
U803,P327,3.0
U803,P343,3.0
U803,P349,30.0
U803,P373,5.0
U803,P379,0.5
U803,P42,0.5
U803,P432,5.0
U803,P443,1.0
U803,P451,30.0
U803,P471,30.0
U803,P484,3.0
U803,P52,0.5
U803,P550,33.0
U803,P558,3.0
U803,P620,3.0
U803,P621,30.0
U803,P644,30.0
U803,P69,5.0
U803,P78,3.0
U803,P81,0.5
U804,P141,6.0
U804,P161,30.5
U804,P167,5.0
U804,P172,3.0
U804,P174,0.5
U804,P182,3.0
U804,P183,30.0
U804,P190,0.5
U804,P198,3.0
U804,P286,30.0
U804,P298,3.0
U804,P311,5.0
U804,P321,0.5
U804,P336,3.0
U804,P382,30.0
U804,P41,5.0
U804,P412,3.0
U804,P423,0.5
U804,P447,30.0
U804,P49,30.0
U804,P52,3.0
U804,P55,3.0
U804,P572,10.0
U804,P632,5.0
U804,P639,30.5
U804,P642,5.0
U804,P645,8.5
U804,P69,5.0
U804,P74,5.0
U804,P87,5.0
U805,P13,3.0
U805,P149,35.0
U805,P156,3.0
U805,P160,30.0
U805,P161,8.5
U805,P166,3.0
U805,P17,30.0
U805,P174,3.5
U805,P207,0.5
U805,P208,0.5
U805,P247,35.0
U805,P26,5.0
U805,P261,0.5
U805,P265,3.0
U805,P286,0.5
U805,P336,30.0
U805,P37,0.5
U805,P379,5.0
U805,P396,3.0
U805,P435,5.0
U805,P447,5.0
U805,P451,30.0
U805,P485,30.0
U805,P55,3.0
U805,P567,0.5
U805,P576,0.5
U805,P583,3.0
U805,P623,30.0
U805,P632,3.0
U805,P68,3.0
U805,P92,35.0
U805,P93,0.5
U806,P124,5.0
U806,P158,3.0
U806,P161,3.0
U806,P166,5.0
U806,P179,30.0
U806,P206,65.0
U806,P207,8.0
U806,P214,0.5
U806,P223,30.0
U806,P229,3.0
U806,P232,3.0
U806,P240,30.0
U806,P261,0.5
U806,P339,0.5
U806,P369,3.0
U806,P402,6.0
U806,P428,30.0
U806,P447,0.5
U806,P451,3.0
U806,P530,3.5
U806,P9,3.0
U806,P96,30.0
U807,P122,0.5
U807,P124,8.0
U807,P149,3.0
U807,P161,3.5
U807,P166,35.0
U807,P180,3.0
U807,P2,3.0
U807,P206,30.0
U807,P240,3.0
U807,P241,0.5
U807,P255,0.5
U807,P276,30.0
U807,P280,3.0
U807,P286,1.5
U807,P315,3.0
U807,P336,0.5
U807,P339,0.5
U807,P378,30.0
U807,P391,5.0
U807,P397,3.0
U807,P399,3.0
U807,P404,5.0
U807,P41,1.0
U807,P469,3.0
U807,P472,5.0
U807,P49,3.0
U807,P550,30.0
U807,P567,5.0
U807,P572,6.5
U807,P574,0.5
U807,P576,5.0
U807,P61,3.0
U807,P632,3.0
U807,P639,3.5
U807,P92,33.0
U808,P124,3.0
U808,P134,30.0
U808,P140,0.5
U808,P173,30.0
U808,P176,30.0
U808,P216,0.5
U808,P217,3.0
U808,P255,33.0
U808,P297,5.0
U808,P306,3.0
U808,P34,4.0
U808,P35,3.0
U808,P353,8.0
U808,P387,0.5
U808,P405,0.5
U808,P422,0.5
U808,P462,30.0
U808,P468,0.5
U808,P503,5.0
U808,P511,30.0
U808,P52,5.0
U808,P530,8.5
U808,P572,30.0
U808,P627,11.0
U809,P103,6.0
U809,P107,30.0
U809,P117,5.0
U809,P136,3.0
U809,P159,3.0
U809,P167,5.0
U809,P185,33.0
U809,P208,30.0
U809,P216,30.0
U809,P221,3.0
U809,P234,30.0
U809,P244,5.0
U809,P278,0.5
U809,P28,0.5
U809,P294,3.0
U809,P303,0.5
U809,P362,8.0
U809,P378,5.0
U809,P387,30.0
U809,P417,5.0
U809,P432,30.0
U809,P443,3.5
U809,P451,0.5
U809,P461,30.0
U809,P463,30.0
U809,P471,5.0
U809,P479,0.5
U809,P550,30.0
U809,P575,0.5
U809,P621,3.0
U809,P634,30.0
U809,P68,6.5
U809,P79,3.0
U809,P98,3.0
U81,P124,0.5
U81,P136,0.5
U81,P140,0.5
U81,P161,0.5
U81,P176,5.0
U81,P180,0.5
U81,P195,0.5
U81,P198,3.0
U81,P2,3.0
U81,P206,3.0
U81,P207,3.0
U81,P230,3.0
U81,P240,3.0
U81,P241,5.0
U81,P259,3.0
U81,P26,0.5
U81,P272,5.0
U81,P278,30.0
U81,P28,5.0
U81,P281,30.5
U81,P293,0.5
U81,P302,30.0
U81,P316,0.5
U81,P330,30.0
U81,P338,0.5
U81,P339,5.0
U81,P34,3.0
U81,P353,3.0
U81,P387,5.5
U81,P390,3.0
U81,P396,0.5
U81,P401,30.0
U81,P41,0.5
U81,P415,3.0
U81,P42,30.0
U81,P443,0.5
U81,P471,3.5
U81,P503,5.0
U81,P509,0.5
U81,P550,35.0
U81,P564,0.5
U81,P567,3.0
U81,P576,30.0
U81,P587,30.0
U81,P589,3.0
U81,P621,33.5
U81,P632,30.0
U81,P645,3.0
U81,P77,3.0
U81,P79,3.0
U81,P92,5.5
U810,P103,4.0
U810,P136,5.0
U810,P139,3.0
U810,P140,3.0
U810,P141,0.5
U810,P167,3.0
U810,P174,30.5
U810,P198,5.0
U810,P203,0.5
U810,P204,5.0
U810,P217,3.0
U810,P234,30.0
U810,P238,0.5
U810,P241,13.0
U810,P243,0.5
U810,P244,30.0
U810,P278,0.5
U810,P303,30.0
U810,P315,6.5
U810,P316,5.0
U810,P354,6.0
U810,P387,0.5
U810,P41,30.0
U810,P43,3.0
U810,P430,30.0
U810,P432,63.0
U810,P443,8.0
U810,P474,3.0
U810,P484,3.0
U810,P49,3.5
U810,P511,30.0
U810,P54,30.0
U810,P550,4.0
U810,P567,30.0
U810,P575,11.5
U810,P6,3.0
U810,P61,3.0
U810,P647,0.5
U810,P68,5.0
U810,P79,30.0
U811,P107,3.0
U811,P122,3.0
U811,P13,30.0
U811,P140,0.5
U811,P141,0.5
U811,P149,3.0
U811,P164,0.5
U811,P17,5.0
U811,P170,3.5
U811,P180,5.0
U811,P207,5.0
U811,P232,0.5
U811,P261,3.5
U811,P27,0.5
U811,P286,5.0
U811,P297,0.5
U811,P302,5.0
U811,P321,0.5
U811,P339,0.5
U811,P356,3.0
U811,P362,5.0
U811,P372,30.0
U811,P378,30.0
U811,P386,3.0
U811,P42,5.0
U811,P432,0.5
U811,P465,33.0
U811,P49,60.0
U811,P506,0.5
U811,P530,30.0
U811,P537,3.0
U811,P55,3.0
U811,P557,5.0
U811,P572,3.0
U811,P58,30.0
U811,P61,5.5
U811,P610,30.0
U811,P632,4.0
U811,P639,3.0
U811,P65,5.0
U811,P69,3.0
U811,P99,0.5
U812,P122,0.5
U812,P124,0.5
U812,P149,3.0
U812,P161,0.5
U812,P240,5.0
U812,P247,3.0
U812,P286,3.0
U812,P291,3.0
U812,P321,0.5
U812,P339,3.0
U812,P37,30.0
U812,P503,30.0
U812,P530,3.0
U812,P576,30.0
U812,P583,30.0
U812,P86,5.0
U812,P9,5.0
U813,P128,0.5
U813,P17,30.5
U813,P185,5.0
U813,P28,0.5
U813,P297,3.0
U813,P303,3.0
U813,P315,3.0
U813,P34,0.5
U813,P341,5.0
U813,P353,0.5
U813,P354,30.5
U813,P372,3.0
U813,P387,0.5
U813,P392,0.5
U813,P396,0.5
U813,P401,30.0
U813,P415,0.5
U813,P422,10.0
U813,P437,30.0
U813,P471,30.0
U813,P52,30.0
U813,P540,30.0
U813,P575,0.5
U813,P627,3.5
U813,P648,0.5
U816,P136,5.0
U816,P147,3.0
U816,P173,0.5
U816,P176,30.0
U816,P185,35.0
U816,P190,5.0
U816,P198,5.0
U816,P2,60.0
U816,P259,5.0
U816,P278,0.5
U816,P28,35.0
U816,P297,33.0
U816,P298,3.0
U816,P315,60.5
U816,P34,70.0
U816,P353,5.0
U816,P354,3.0
U816,P360,0.5
U816,P363,5.0
U816,P371,5.0
U816,P372,5.0
U816,P387,3.0
U816,P417,30.0
U816,P42,0.5
U816,P44,30.0
U816,P443,3.0
U816,P45,30.0
U816,P465,0.5
U816,P486,0.5
U816,P497,5.0
U816,P511,0.5
U816,P52,30.0
U816,P58,3.0
U816,P597,5.0
U816,P609,3.0
U816,P611,0.5
U816,P636,3.0
U816,P648,30.0
U816,P69,3.0
U816,P98,0.5
U817,P107,5.0
U817,P122,0.5
U817,P124,3.5
U817,P140,30.0
U817,P149,0.5
U817,P152,0.5
U817,P164,5.0
U817,P166,5.0
U817,P167,5.0
U817,P168,3.0
U817,P174,3.5
U817,P214,5.0
U817,P217,0.5
U817,P240,5.0
U817,P241,0.5
U817,P247,3.5
U817,P255,8.0
U817,P261,0.5
U817,P278,40.0
U817,P286,5.5
U817,P320,0.5
U817,P321,0.5
U817,P354,6.0
U817,P359,5.0
U817,P362,0.5
U817,P382,5.0
U817,P39,30.0
U817,P404,5.0
U817,P41,30.0
U817,P427,3.0
U817,P432,0.5
U817,P443,5.0
U817,P451,30.0
U817,P457,0.5
U817,P469,5.0
U817,P482,0.5
U817,P49,5.0
U817,P503,0.5
U817,P506,3.0
U817,P522,5.0
U817,P55,0.5
U817,P554,3.0
U817,P576,5.0
U817,P581,5.0
U817,P587,5.0
U817,P592,0.5
U817,P615,3.0
U817,P62,3.0
U817,P623,8.0
U817,P632,5.0
U817,P74,30.0
U818,P1,0.5
U818,P10,3.0
U818,P116,5.0
U818,P122,3.0
U818,P136,3.5
U818,P141,30.5
U818,P155,3.0
U818,P167,0.5
U818,P17,30.0
U818,P197,0.5
U818,P206,3.0
U818,P297,30.0
U818,P30,3.0
U818,P315,5.0
U818,P337,0.5
U818,P353,0.5
U818,P379,30.0
U818,P415,5.0
U818,P417,5.5
U818,P42,3.0
U818,P458,5.0
U818,P471,5.0
U818,P479,6.0
U818,P509,30.0
U818,P512,5.0
U818,P517,3.0
U818,P52,3.0
U818,P540,3.0
U818,P580,0.5
U818,P621,5.5
U818,P627,3.0
U818,P648,5.0
U818,P69,5.0
U818,P98,0.5
U819,P122,5.0
U819,P124,30.0
U819,P162,30.0
U819,P166,3.0
U819,P206,0.5
U819,P219,30.0
U819,P226,0.5
U819,P247,5.0
U819,P286,3.0
U819,P383,6.0
U819,P403,3.0
U819,P404,0.5
U819,P449,3.0
U819,P505,0.5
