user_id,pr_id,interaction_type
U390,P265,view
U281,P123,view
U17,P433,purchase
U663,P487,view
U740,P439,purchase
U714,P29,cart
U439,P179,view
U107,P71,cart
U336,P478,cart
U91,P4,purchase
U325,P177,purchase
U885,P10,purchase
U580,P410,wishlist
U424,P29,view
U839,P292,wishlist
U650,P284,wishlist
U392,P321,purchase
U740,P385,cart
U218,P63,purchase
U312,P294,view
U400,P479,wishlist
U584,P330,cart
U812,P21,cart
U615,P105,view
U322,P376,cart
U11,P147,purchase
U572,P324,view
U839,P222,purchase
U351,P26,cart
U225,P409,purchase
U179,P72,wishlist
U236,P434,view
U772,P292,view
U360,P449,view
U383,P445,view
U825,P204,purchase
U185,P115,cart
U835,P449,purchase
U316,P321,wishlist
U18,P254,wishlist
U834,P295,wishlist
U454,P392,wishlist
U360,P3,wishlist
U755,P1,cart
U205,P361,view
U289,P325,wishlist
U614,P331,view
U550,P107,wishlist
U175,P374,wishlist
U285,P409,wishlist
U819,P427,wishlist
U642,P117,view
U866,P40,cart
U284,P410,wishlist
U583,P372,view
U501,P6,wishlist
U11,P391,wishlist
U296,P292,view
U574,P446,wishlist
U539,P412,wishlist
U699,P398,cart
U869,P150,wishlist
U400,P204,purchase
U571,P9,wishlist
U137,P484,view
U43,P445,wishlist
U771,P113,wishlist
U539,P509,cart
U678,P398,purchase
U127,P13,wishlist
U859,P92,view
U504,P240,cart
U273,P172,wishlist
U335,P322,view
U497,P325,view
U679,P520,cart
U385,P409,wishlist
U828,P137,cart
U838,P149,purchase
U669,P262,view
U626,P389,view
U98,P463,cart
U475,P118,wishlist
U696,P406,view
U224,P357,view
U521,P377,purchase
U195,P477,cart
U219,P212,wishlist
U427,P411,view
U695,P517,view
U152,P163,wishlist
U191,P126,wishlist
U219,P240,wishlist
U714,P508,wishlist
U332,P446,cart
U815,P495,purchase
U434,P463,wishlist
U342,P487,wishlist
U829,P488,purchase
U544,P507,view
U152,P409,purchase
U283,P118,cart
U274,P358,view
U771,P132,purchase
U17,P100,cart
U814,P445,purchase
U281,P48,purchase
U346,P126,cart
U277,P112,wishlist
U58,P78,purchase
U104,P206,view
U64,P422,cart
U9,P6,wishlist
U863,P140,view
U279,P13,purchase
U436,P336,purchase
U191,P95,view
U729,P372,purchase
U695,P26,view
U453,P384,view
U327,P191,view
U215,P468,view
U498,P483,wishlist
U346,P24,wishlist
U418,P293,purchase
U249,P452,wishlist
U592,P50,purchase
U837,P277,view
U460,P123,cart
U75,P115,cart
U803,P250,view
U884,P68,view
U245,P481,view
U528,P147,view
U334,P439,cart
U280,P285,wishlist
U853,P319,wishlist
U129,P445,wishlist
U584,P180,view
U264,P340,wishlist
U15,P330,wishlist
U59,P377,view
U691,P321,view
U584,P342,wishlist
U416,P27,view
U806,P476,view
U885,P507,wishlist
U656,P337,wishlist
U386,P450,wishlist
U889,P86,wishlist
U224,P505,purchase
U725,P497,cart
U597,P288,wishlist
U607,P435,cart
U746,P17,cart
U715,P408,purchase
U699,P448,cart
U588,P460,purchase
U821,P330,view
U204,P469,wishlist
U672,P365,purchase
U443,P358,view
U642,P520,cart
U224,P117,cart
U588,P123,view
U542,P426,purchase
U403,P126,view
U97,P129,view
U186,P84,cart
U571,P278,wishlist
U763,P406,purchase
U106,P338,wishlist
U403,P366,cart
U829,P481,purchase
U152,P52,cart
U704,P325,purchase
U360,P430,view
U512,P384,cart
U588,P48,purchase
U400,P303,wishlist
U281,P463,view
U320,P302,view
U453,P318,wishlist
U281,P489,view
U144,P485,purchase
U708,P167,cart
U202,P317,wishlist
U236,P191,purchase
U453,P353,cart
U501,P358,view
U638,P411,purchase
U314,P439,purchase
U201,P133,cart
U322,P69,cart
U671,P127,cart
U370,P427,wishlist
U166,P401,purchase
U699,P113,view
U887,P78,wishlist
U397,P146,cart
U713,P75,purchase
U298,P359,view
U753,P40,cart
U316,P355,view
U678,P103,view
U631,P177,purchase
U360,P240,view
U790,P177,purchase
U852,P98,cart
U812,P126,wishlist
U83,P150,view
U435,P93,view
U676,P209,view
U219,P143,purchase
U839,P137,cart
U23,P285,wishlist
U763,P137,cart
U336,P41,wishlist
U336,P292,purchase
U757,P389,cart
U434,P295,wishlist
U123,P21,wishlist
U886,P184,wishlist
U152,P419,view
U347,P65,purchase
U802,P231,view
U150,P222,wishlist
U828,P17,view
U199,P179,wishlist
U776,P48,view
U94,P310,view
U581,P366,cart
U695,P427,wishlist
U396,P246,wishlist
U597,P315,purchase
U282,P448,cart
U696,P243,purchase
U395,P430,wishlist
U168,P408,view
U565,P385,wishlist
U771,P395,purchase
U133,P427,wishlist
U392,P377,view
U31,P381,wishlist
U334,P26,cart
U285,P243,view
U563,P497,wishlist
U473,P187,view
U542,P235,wishlist
U63,P287,view
U353,P140,cart
U65,P355,view
U277,P427,purchase
U891,P129,purchase
U186,P358,wishlist
U460,P233,cart
U372,P423,wishlist
U133,P50,wishlist
U759,P319,wishlist
U390,P505,purchase
U779,P423,wishlist
U836,P460,purchase
U681,P422,cart
U106,P293,view
U642,P479,view
U820,P449,wishlist
U191,P176,wishlist
U401,P315,cart
U230,P436,wishlist
U366,P408,view
U638,P116,purchase
U512,P146,wishlist
U364,P447,wishlist
U521,P62,cart
U407,P220,view
U184,P130,wishlist
U36,P412,view
U40,P41,purchase
U71,P276,wishlist
U462,P163,view
U800,P73,purchase
U16,P57,view
U281,P13,view
U90,P380,cart
U434,P411,wishlist
U144,P46,view
U865,P21,cart
U753,P112,purchase
U210,P112,view
U549,P504,view
U565,P244,view
U876,P231,cart
U485,P173,purchase
U703,P316,view
U190,P478,view
U703,P10,cart
U738,P69,wishlist
U829,P298,view
U775,P77,view
U187,P120,cart
U200,P419,purchase
U679,P389,view
U572,P2,view
U662,P336,view
U115,P38,cart
U335,P250,purchase
U769,P310,cart
U201,P44,wishlist
U538,P40,cart
U177,P308,purchase
U302,P416,purchase
U357,P309,wishlist
U27,P452,view
U766,P185,view
U720,P27,view
U351,P205,view
U738,P293,view
U45,P363,purchase
U474,P286,wishlist
U627,P97,wishlist
U246,P185,view
U815,P92,cart
U881,P387,purchase
U394,P435,purchase
U591,P220,cart
U199,P151,cart
U882,P220,cart
U626,P107,purchase
U598,P71,cart
U508,P8,wishlist
U102,P520,purchase
U750,P240,wishlist
U240,P319,cart
U443,P489,wishlist
U219,P21,wishlist
U102,P95,wishlist
U65,P355,purchase
U311,P502,wishlist
U12,P369,purchase
U38,P157,cart
U401,P57,cart
U871,P66,view
U871,P179,cart
U52,P27,purchase
U143,P284,wishlist
U186,P75,cart
U27,P363,wishlist
U357,P4,cart
U674,P401,purchase
U199,P21,wishlist
U825,P177,wishlist
U184,P446,wishlist
U27,P162,purchase
U607,P21,wishlist
U168,P138,view
U815,P455,wishlist
U828,P195,wishlist
U296,P21,view
U135,P32,cart
U171,P422,view
U194,P134,view
U859,P70,cart
U884,P517,view
U821,P474,wishlist
U825,P361,cart
U557,P414,purchase
U63,P13,cart
U529,P24,view
U185,P411,purchase
U503,P357,view
U795,P330,purchase
U311,P419,purchase
U413,P50,purchase
U763,P14,view
U697,P502,view
U709,P408,view
U132,P488,purchase
U380,P310,view
U468,P208,view
U224,P408,purchase
U591,P318,wishlist
U84,P435,view
U308,P92,purchase
U390,P36,purchase
U619,P403,cart
U613,P382,purchase
U194,P1,purchase
U374,P65,cart
U809,P262,view
U278,P374,wishlist
U740,P241,cart
U737,P149,cart
U112,P177,cart
U104,P184,view
U239,P184,cart
U485,P235,view
U820,P146,purchase
U59,P114,cart
U748,P94,view
U465,P408,wishlist
U815,P223,purchase
U508,P81,purchase
U201,P232,purchase
U606,P231,cart
U884,P133,purchase
U255,P133,cart
U188,P231,view
U614,P340,view
U327,P44,purchase
U186,P152,cart
U188,P49,view
U678,P71,purchase
U515,P460,view
U529,P230,wishlist
U457,P439,purchase
U200,P58,cart
U775,P408,purchase
U715,P112,cart
U349,P418,view
U334,P502,view
U131,P230,purchase
U691,P27,view
U149,P151,cart
U394,P137,cart
U804,P284,cart
U755,P68,wishlist
U611,P359,cart
U697,P441,purchase
U232,P412,view
U610,P385,cart
U394,P8,view
U45,P153,wishlist
U391,P518,cart
U615,P442,view
U691,P53,wishlist
U343,P308,view
U410,P158,wishlist
U13,P411,view
U663,P321,wishlist
U191,P53,wishlist
U99,P416,view
U154,P204,view
U564,P71,cart
U516,P485,cart
U284,P376,view
U737,P365,wishlist
U784,P283,purchase
U843,P361,wishlist
U76,P1,cart
U37,P235,cart
U443,P195,view
U27,P507,purchase
U228,P85,cart
U152,P230,view
U16,P173,wishlist
U419,P489,cart
U610,P479,wishlist
U677,P331,view
U269,P168,wishlist
U704,P137,purchase
U714,P192,cart
U590,P27,view
U700,P220,purchase
U199,P439,cart
U681,P401,purchase
U775,P103,cart
U195,P219,view
U611,P421,cart
U737,P231,wishlist
U225,P359,purchase
U545,P421,purchase
U247,P29,wishlist
U326,P72,cart
U657,P141,cart
U285,P159,cart
U788,P168,wishlist
U613,P166,wishlist
U516,P382,purchase
U74,P94,wishlist
U412,P167,purchase
U71,P58,cart
U424,P173,wishlist
U134,P341,view
U437,P159,view
U87,P294,wishlist
U697,P46,view
U796,P235,purchase
U607,P277,purchase
U274,P75,purchase
U416,P359,view
U626,P376,cart
U605,P315,view
U6,P293,wishlist
U258,P53,purchase
U449,P408,cart
U755,P53,purchase
U406,P17,wishlist
U688,P453,view
U837,P290,wishlist
U714,P118,view
U234,P168,purchase
U292,P73,wishlist
U534,P480,view
U825,P318,wishlist
U443,P80,purchase
U262,P153,view
U837,P86,view
U746,P381,wishlist
U181,P10,wishlist
U495,P166,wishlist
U403,P124,wishlist
U771,P118,wishlist
U508,P359,view
U128,P52,view
U473,P236,purchase
U192,P481,view
U702,P235,purchase
U829,P196,cart
U531,P133,purchase
U718,P87,cart
U610,P446,purchase
U691,P14,wishlist
U582,P63,view
U249,P401,wishlist
U28,P95,cart
U106,P129,wishlist
U19,P146,cart
U763,P48,cart
U610,P107,cart
U578,P372,wishlist
U656,P3,view
U117,P207,wishlist
U312,P517,wishlist
U431,P15,cart
U821,P105,cart
U416,P376,view
U249,P114,cart
U302,P231,wishlist
U38,P310,wishlist
U42,P489,view
U40,P137,wishlist
U431,P377,wishlist
U314,P511,cart
U626,P418,purchase
U819,P317,wishlist
U298,P48,wishlist
U14,P356,wishlist
U501,P318,cart
U836,P4,wishlist
U565,P196,wishlist
U417,P221,view
U695,P100,cart
U199,P107,wishlist
U675,P87,view
U177,P406,purchase
U775,P57,wishlist
U417,P336,cart
U662,P233,wishlist
U332,P419,wishlist
U335,P95,wishlist
U63,P293,view
U21,P221,view
U99,P453,purchase
U828,P63,wishlist
U887,P416,view
U600,P470,view
U300,P26,purchase
U586,P439,wishlist
U467,P65,wishlist
U487,P204,view
U795,P163,wishlist
U300,P162,purchase
U127,P498,view
U835,P506,purchase
U760,P117,wishlist
U236,P249,view
U835,P389,cart
U92,P359,cart
U583,P308,wishlist
U329,P276,wishlist
U300,P293,purchase
U457,P62,wishlist
U188,P450,view
U516,P436,cart
U857,P293,view
U862,P516,view
U504,P455,wishlist
U619,P134,wishlist
U584,P292,wishlist
U727,P40,purchase
U704,P107,purchase
U168,P427,cart
U702,P407,view
U249,P126,cart
U529,P46,view
U240,P363,purchase
U281,P126,wishlist
U588,P288,purchase
U877,P98,cart
U429,P146,wishlist
U711,P286,wishlist
U863,P92,view
U635,P403,cart
U697,P52,purchase
U343,P26,view
U715,P401,view
U889,P288,view
U469,P165,purchase
U219,P27,wishlist
U398,P361,wishlist
U604,P401,wishlist
U691,P53,view
U538,P78,wishlist
U448,P339,cart
U755,P385,view
U588,P206,wishlist
U419,P143,cart
U806,P257,wishlist
U829,P147,view
U219,P324,wishlist
U205,P315,wishlist
U368,P100,purchase
U365,P20,wishlist
U255,P427,purchase
U820,P126,view
U796,P353,view
U130,P4,view
U65,P315,view
U591,P315,wishlist
U580,P7,view
U311,P422,purchase
U232,P6,view
U236,P445,view
U107,P233,wishlist
U815,P22,view
U11,P398,wishlist
U199,P377,wishlist
U697,P507,purchase
U886,P72,wishlist
U521,P10,purchase
U149,P493,cart
U550,P87,cart
U891,P460,cart
U157,P391,cart
U424,P427,purchase
U748,P357,view
U751,P123,cart
U27,P151,purchase
U473,P436,wishlist
U865,P365,cart
U496,P417,wishlist
U638,P194,cart
U751,P45,wishlist
U255,P508,purchase
U598,P167,cart
U185,P380,view
U799,P143,wishlist
U877,P247,view
U297,P409,purchase
U440,P27,wishlist
U123,P98,view
U14,P85,view
U64,P65,wishlist
U599,P410,wishlist
U269,P166,cart
U753,P219,cart
U534,P362,view
U390,P489,view
U370,P369,view
U334,P204,view
U509,P430,view
U582,P45,wishlist
U652,P156,view
U744,P217,purchase
U588,P424,wishlist
U260,P449,wishlist
U434,P470,wishlist
U608,P309,wishlist
U707,P317,wishlist
U90,P371,cart
U820,P294,wishlist
U308,P163,wishlist
U38,P489,purchase
U810,P449,purchase
U99,P126,view
U853,P319,wishlist
U457,P195,cart
U127,P240,wishlist
U115,P177,view
U889,P40,purchase
U613,P117,wishlist
U27,P310,wishlist
U362,P469,wishlist
U534,P469,wishlist
U366,P449,view
U27,P517,cart
U571,P376,cart
U319,P27,wishlist
U824,P230,cart
U365,P3,view
U104,P517,cart
U558,P231,wishlist
U175,P116,view
U136,P294,cart
U443,P408,wishlist
U738,P7,wishlist
U691,P78,purchase
U588,P36,view
U185,P3,view
U208,P146,view
U839,P486,wishlist
U240,P159,view
U267,P236,view
U422,P152,purchase
U262,P40,wishlist
U763,P405,view
U94,P185,wishlist
U776,P196,wishlist
U720,P414,cart
U703,P6,wishlist
U396,P262,view
U316,P21,wishlist
U329,P508,wishlist
U424,P68,purchase
U757,P113,purchase
U656,P123,view
U857,P353,view
U458,P481,wishlist
U349,P147,purchase
U868,P408,view
U580,P392,wishlist
U343,P63,wishlist
U882,P52,view
U615,P154,purchase
U558,P152,view
U134,P182,purchase
U565,P75,view
U195,P240,cart
U600,P237,purchase
U99,P507,cart
U262,P372,cart
U199,P502,purchase
U101,P309,view
U431,P336,cart
U666,P69,cart
U707,P136,view
U737,P124,cart
U71,P392,purchase
U119,P488,purchase
U188,P237,wishlist
U325,P385,purchase
U31,P151,purchase
U751,P288,view
U298,P252,purchase
U292,P166,purchase
U82,P309,view
U175,P359,cart
U613,P518,wishlist
U282,P252,purchase
U771,P70,view
U413,P315,purchase
U298,P516,wishlist
U187,P7,view
U87,P141,wishlist
U866,P94,view
U713,P293,purchase
U572,P6,cart
U805,P105,wishlist
U99,P517,cart
U744,P359,purchase
U871,P247,view
U695,P3,view
U440,P357,cart
U362,P34,wishlist
U615,P129,purchase
U270,P292,cart
U419,P114,view
U194,P251,purchase
U402,P478,view
U594,P359,purchase
U157,P427,cart
U119,P204,cart
U109,P118,cart
U460,P374,cart
U784,P58,purchase
U425,P400,wishlist
U834,P115,view
U402,P293,view
U359,P445,view
U610,P125,purchase
U626,P250,purchase
U274,P250,purchase
U547,P192,view
U496,P287,wishlist
U346,P461,view
U387,P325,purchase
U44,P398,wishlist
U713,P430,wishlist
U839,P112,purchase
U327,P433,cart
U619,P177,view
U416,P92,view
U691,P167,purchase
U574,P78,purchase
U550,P111,cart
U578,P338,view
U348,P335,cart
U359,P435,view
U51,P126,view
U852,P404,purchase
U249,P330,wishlist
U670,P51,wishlist
U210,P418,wishlist
U99,P411,wishlist
U839,P478,wishlist
U144,P341,cart
U781,P196,cart
U159,P140,purchase
U157,P35,cart
U45,P262,cart
U635,P293,cart
U444,P391,purchase
U803,P156,cart
U274,P344,wishlist
U31,P341,view
U149,P502,purchase
U306,P501,cart
U541,P409,wishlist
U127,P448,view
U279,P92,wishlist
U643,P406,wishlist
U829,P276,wishlist
U374,P441,cart
U237,P410,view
U608,P35,view
U334,P461,cart
U462,P267,wishlist
U421,P344,cart
U673,P286,purchase
U23,P187,purchase
U392,P380,wishlist
U460,P478,wishlist
U366,P241,wishlist
U699,P463,view
U366,P21,view
U360,P152,view
U212,P196,view
U522,P261,cart
U838,P23,view
U94,P184,wishlist
U565,P493,view
U740,P102,purchase
U15,P187,view
U670,P103,wishlist
U98,P40,cart
U168,P77,cart
U449,P38,wishlist
U249,P87,wishlist
U106,P75,wishlist
U893,P230,wishlist
U208,P21,view
U806,P26,cart
U457,P93,view
U311,P303,purchase
U885,P182,cart
U282,P205,view
U714,P452,cart
U836,P361,view
U574,P176,purchase
U23,P361,wishlist
U739,P318,purchase
U584,P26,wishlist
U152,P404,purchase
U313,P35,cart
U418,P286,view
U711,P53,wishlist
U429,P4,cart
U642,P73,wishlist
U769,P495,view
U211,P8,wishlist
U44,P356,view
U279,P351,purchase
U457,P422,wishlist
U516,P196,purchase
U740,P212,view
U335,P20,cart
U222,P220,view
U239,P177,cart
U827,P488,wishlist
U343,P26,wishlist
U400,P359,wishlist
U87,P20,wishlist
U682,P235,purchase
U16,P283,wishlist
U325,P499,view
U571,P241,view
U236,P489,cart
U700,P84,cart
U545,P487,purchase
U682,P403,view
U74,P422,view
U496,P207,wishlist
U504,P200,wishlist
U274,P303,wishlist
U657,P283,cart
U163,P221,purchase
U27,P358,cart
U542,P159,purchase
U523,P58,view
U85,P359,wishlist
U140,P51,wishlist
U528,P360,purchase
U771,P427,wishlist
U834,P113,purchase
U716,P162,cart
U60,P237,view
U111,P204,cart
U426,P3,wishlist
U191,P292,wishlist
U427,P57,wishlist
U416,P256,wishlist
U523,P435,purchase
U534,P211,view
U227,P287,wishlist
U366,P421,wishlist
U669,P126,cart
U608,P341,wishlist
U75,P327,wishlist
U114,P411,view
U459,P206,wishlist
U190,P448,view
U724,P295,view
U225,P322,purchase
U700,P58,wishlist
U691,P430,view
U194,P470,purchase
U215,P175,cart
U597,P294,view
U541,P7,view
U135,P113,wishlist
U874,P80,wishlist
U152,P175,view
U280,P75,cart
U839,P502,view
U529,P436,cart
U837,P230,purchase
U268,P489,view
U30,P1,wishlist
U747,P401,cart
U613,P359,purchase
U755,P444,wishlist
U457,P346,purchase
U713,P94,view
U346,P289,view
U606,P154,wishlist
U190,P179,purchase
U755,P455,cart
U99,P72,wishlist
U820,P68,cart
U666,P226,wishlist
U676,P45,view
U20,P241,view
U461,P124,view
U75,P406,purchase
U321,P115,wishlist
U406,P53,view
U304,P4,view
U168,P338,purchase
U444,P123,wishlist
U461,P398,purchase
U468,P284,cart
U448,P424,purchase
U20,P222,purchase
U528,P426,wishlist
U453,P427,purchase
U864,P95,wishlist
U237,P140,view
U82,P196,purchase
U418,P51,cart
U606,P430,purchase
U678,P359,view
U36,P179,view
U392,P206,cart
U836,P508,wishlist
U542,P73,view
U373,P200,wishlist
U671,P504,wishlist
U868,P241,cart
U827,P81,cart
U857,P239,cart
U688,P520,wishlist
U67,P421,wishlist
U358,P123,purchase
U676,P294,view
U653,P504,view
U757,P1,wishlist
U681,P81,view
U642,P97,wishlist
U209,P400,wishlist
U276,P167,cart
U417,P487,view
U843,P293,view
U16,P168,wishlist
U191,P78,view
U674,P392,purchase
U843,P58,wishlist
U42,P303,wishlist
U186,P109,cart
U779,P75,view
U267,P36,wishlist
U126,P335,view
U270,P53,wishlist
U14,P217,cart
U38,P212,view
U485,P167,wishlist
U884,P180,wishlist
U329,P463,wishlist
U114,P177,wishlist
U27,P69,view
U718,P421,cart
U308,P363,wishlist
U565,P80,view
U863,P118,purchase
U417,P331,purchase
U318,P70,view
U474,P339,purchase
U468,P4,purchase
U637,P247,purchase
U37,P288,purchase
U744,P117,wishlist
U476,P256,cart
U521,P81,purchase
U780,P411,cart
U677,P359,wishlist
U246,P221,cart
U112,P395,wishlist
U230,P427,purchase
U169,P418,wishlist
U895,P414,cart
U27,P288,view
U713,P507,wishlist
U250,P8,purchase
U427,P141,cart
U200,P404,purchase
U298,P391,view
U104,P410,purchase
U485,P141,cart
U882,P98,purchase
U249,P478,cart
U96,P247,cart
U15,P506,view
U349,P392,wishlist
U380,P419,view
U651,P143,wishlist
U163,P71,view
U812,P69,view
U857,P455,purchase
U510,P70,wishlist
U839,P190,view
U574,P139,wishlist
U689,P87,wishlist
U436,P168,cart
U471,P132,purchase
U139,P336,view
U594,P127,wishlist
U195,P140,wishlist
U615,P288,wishlist
U249,P71,purchase
U71,P262,purchase
U248,P513,view
U580,P176,purchase
U570,P344,purchase
U700,P427,wishlist
U58,P230,purchase
U558,P22,wishlist
U643,P29,wishlist
U256,P427,cart
U186,P344,view
U343,P21,cart
U707,P435,purchase
U433,P278,view
U605,P320,view
U10,P224,wishlist
U180,P401,view
U443,P502,purchase
U255,P357,wishlist
U27,P209,wishlist
U837,P463,view
U697,P159,wishlist
U448,P409,cart
U876,P48,purchase
U97,P230,view
U840,P358,view
U886,P185,cart
U650,P185,view
U763,P52,cart
U400,P288,view
U501,P410,view
U503,P196,purchase
U461,P46,view
U575,P26,purchase
U626,P57,wishlist
U827,P308,cart
U584,P353,wishlist
U144,P168,wishlist
U201,P64,view
U126,P463,wishlist
U71,P249,wishlist
U46,P94,view
U626,P487,view
U740,P371,view
U313,P28,purchase
U403,P430,view
U341,P385,purchase
U349,P470,wishlist
U11,P117,view
U800,P194,purchase
U655,P194,purchase
U157,P190,cart
U720,P186,cart
U837,P391,view
U567,P68,view
U156,P21,view
U783,P130,wishlist
U657,P338,wishlist
U397,P411,view
U346,P62,view
U462,P252,view
U883,P192,cart
U783,P454,purchase
U526,P219,cart
U69,P158,wishlist
U351,P81,wishlist
U588,P102,cart
U461,P92,wishlist
U292,P15,wishlist
U473,P412,purchase
U497,P95,wishlist
U30,P8,view
U191,P435,cart
U293,P318,purchase
U289,P22,cart
U204,P175,view
U454,P166,purchase
U802,P294,wishlist
U239,P477,purchase
U644,P235,cart
U869,P168,cart
U528,P8,cart
U839,P21,cart
U68,P58,purchase
U117,P200,wishlist
U99,P118,purchase
U670,P427,purchase
U416,P87,view
U821,P54,purchase
U539,P321,cart
U655,P111,purchase
U608,P194,wishlist
U512,P235,cart
U101,P236,cart
U418,P357,cart
U150,P356,purchase
U267,P330,purchase
U311,P9,view
U353,P75,cart
U242,P48,wishlist
U569,P4,cart
U310,P44,purchase
U863,P478,wishlist
U440,P493,wishlist
U152,P197,view
U744,P414,cart
U27,P132,cart
U190,P28,purchase
U285,P298,wishlist
U149,P493,purchase
U334,P62,view
U269,P175,view
U239,P511,view
U866,P449,purchase
U362,P162,purchase
U318,P418,view
U400,P439,wishlist
U729,P430,view
U58,P126,view
U779,P516,wishlist
U498,P168,cart
U71,P331,purchase
U713,P381,view
U392,P315,wishlist
U687,P153,wishlist
U725,P487,cart
U179,P159,purchase
U734,P146,wishlist
U807,P507,wishlist
U173,P224,cart
U547,P139,wishlist
U881,P439,view
U586,P206,wishlist
U151,P321,purchase
U440,P520,view
U282,P309,purchase
U521,P177,purchase
U704,P499,view
U31,P384,wishlist
U11,P499,view
U698,P421,view
U714,P344,wishlist
U192,P321,view
U398,P439,cart
U567,P220,view
U276,P118,wishlist
U101,P251,view
U30,P383,wishlist
U467,P295,view
U357,P516,cart
U370,P204,purchase
U65,P234,wishlist
U808,P109,view
U799,P152,purchase
U781,P374,view
U206,P21,wishlist
U553,P100,wishlist
U31,P318,view
U582,P422,purchase
